_id_,_id2_,comp_mixto1
3890,89470,0.33026
46373,1066579,0.38
42340,973820,0.36666
21864,502872,0.36
26824,616952,0.36982
86412,1987476,0.31289999999999996
67009,1541207,0.36598
47389,1089947,0.32
35856,824688,0.26638
60155,1383565,0.34
24675,567525,0.31822
75835,1744205,0.36784000000000006
64093,1474139,0.2517
59253,1362819,0.29066
67461,1551603,0.37
51063,1174449,0.33142
23314,536222,0.25
8434,193982,0.32126
183,4209,0.33203999999999995
81862,1882826,0.366
2697,62031,0.30626
33846,778458,0.368
8669,199387,0.38
11911,273953,0.38
31273,719279,0.32580000000000003
89467,2057741,0.32038
27151,624473,0.38
46895,1078585,0.39
93254,2144842,0.3788
38156,877588,0.38
25045,576035,0.29816
79645,1831835,0.29294
79159,1820657,0.33158000000000004
30550,702650,0.28664
83853,1928619,0.34286
23564,541972,0.34408000000000005
45049,1036127,0.35146000000000005
29639,681697,0.34
23688,544824,0.32572
81911,1883953,0.38
68118,1566714,0.34
69749,1604227,0.37
47255,1086865,0.35886
34577,795271,0.34286
10377,238671,0.36444
42322,973406,0.32384
15255,350865,0.25
11480,264040,0.2851
41692,958916,0.37996
62146,1429358,0.38
69777,1604871,0.25
56168,1291864,0.38
91022,2093506,0.35
77264,1777072,0.36488
18277,420371,0.34
28294,650762,0.37070000000000003
93480,2150040,0.26
90023,2070529,0.37
16580,381340,0.2985
39903,917769,0.37113999999999997
94955,2183965,0.32642000000000004
62741,1443043,0.37142000000000003
41436,953028,0.32877999999999996
97217,2235991,0.36
28058,645334,0.22702
40941,941643,0.33334
98524,2266052,0.2099
1219,28037,0.31156
56875,1308125,0.34
60817,1398791,0.35444
47274,1087302,0.34642
40738,936974,0.30666
14795,340285,0.37998000000000004
39439,907097,0.37968
46579,1071317,0.38
24604,565892,0.332
43103,991369,0.26665999999999995
33666,774318,0.31348000000000004
80168,1843864,0.30666
15948,366804,0.34
11260,258980,0.37174
93610,2153030,0.35636
91965,2115195,0.38
41256,948888,0.34
74613,1716099,0.33514
21189,487347,0.24434
19278,443394,0.24572
16759,385457,0.33588
66732,1534836,0.38
88209,2028807,0.32808000000000004
7144,164312,0.37420000000000003
94262,2168026,0.325
97868,2250964,0.36
45776,1052848,0.38
56219,1293037,0.37
26733,614859,0.38
10190,234370,0.36
48738,1120974,0.30854000000000004
79412,1826476,0.33820000000000006
41517,954891,0.368
491,11293,0.36646000000000006
37109,853507,0.36982
59738,1373974,0.34
79916,1838068,0.35028
15553,357719,0.31832
46141,1061243,0.32
90003,2070069,0.36474
31502,724546,0.31930000000000003
79943,1838689,0.36836
64647,1486881,0.34174
42833,985159,0.34676
38530,886190,0.35466
43675,1004525,0.36736
23580,542340,0.32606
90919,2091137,0.33682
15944,366712,0.26
55490,1276270,0.36982
1542,35466,0.38
67312,1548176,0.2886
3152,72496,0.37996
43592,1002616,0.36
28475,654925,0.36125999999999997
26086,599978,0.2801
12360,284280,0.33334
42396,975108,0.36106
38843,893389,0.23263999999999999
12345,283935,0.34670000000000006
9401,216223,0.32992
35012,805276,0.38
63635,1463605,0.24348000000000003
38492,885316,0.35453999999999997
74701,1718123,0.33606
79193,1821439,0.32903999999999994
90564,2082972,0.249
85144,1958312,0.35384000000000004
14532,334236,0.36968
68092,1566116,0.34820000000000007
70810,1628630,0.37
75655,1740065,0.27914
32804,754492,0.34
22711,522353,0.27242
46349,1066027,0.3
21362,491326,0.34742
65662,1510226,0.3469
15964,367172,0.34298
92108,2118484,0.3
16779,385917,0.3525
18927,435321,0.33072
26392,607016,0.24416
80980,1862540,0.37377999999999995
84105,1934415,0.364
59514,1368822,0.38
72081,1657863,0.34814
47025,1081575,0.27318000000000003
90100,2072300,0.35998
97321,2238383,0.37
71454,1643442,0.34
57661,1326203,0.23571999999999999
79818,1835814,0.36
18166,417818,0.26665999999999995
65744,1512112,0.29414
55676,1280548,0.35
78506,1805638,0.35606
96102,2210346,0.27334
53535,1231305,0.378
64350,1480050,0.35122000000000003
1811,41653,0.35512
32296,742808,0.37804
13612,313076,0.35352
66001,1518023,0.38
85764,1972572,0.36806
54678,1257594,0.27588
25034,575782,0.31162
4943,113689,0.38
64128,1474944,0.38
24662,567226,0.36
81962,1885126,0.34482
78277,1800371,0.31112
56331,1295613,0.37777999999999995
40511,931753,0.37
78032,1794736,0.37
94818,2180814,0.29778
35235,810405,0.34
25758,592434,0.32622
56225,1293175,0.31868
84719,1948537,0.34006000000000003
70113,1612599,0.28
17239,396497,0.31446
79154,1820542,0.28
91079,2094817,0.32982
71593,1646639,0.28
43436,999028,0.38
42892,986516,0.3488
18796,432308,0.33165999999999995
62763,1443549,0.368
23779,546917,0.37994
63378,1457694,0.33548
31684,728732,0.29524
38844,893412,0.35158000000000006
58265,1340095,0.36989999999999995
35485,816155,0.24706
35247,810681,0.36
7627,175421,0.2256
95205,2189715,0.27058
22873,526079,0.31186
11272,259256,0.37342000000000003
86298,1984854,0.30824
151,3473,0.38
17475,401925,0.24396
37855,870665,0.30532
36220,833060,0.36862
55714,1281422,0.3
53870,1239010,0.36125999999999997
19960,459080,0.35810000000000003
79765,1834595,0.3115
45862,1054826,0.38
51220,1178060,0.30994
33769,776687,0.37988
50539,1162397,0.36910000000000004
73264,1685072,0.34
26037,598851,0.3
90239,2075497,0.26302
91617,2107191,0.27176
46190,1062370,0.3351
54260,1247980,0.37994
67852,1560596,0.3
85242,1960566,0.27164
94170,2165910,0.3201
35024,805552,0.31427999999999995
31700,729100,0.3605
59120,1359760,0.36404
8496,195408,0.35834000000000005
15142,348266,0.2398
32094,738162,0.34468
2409,55407,0.34
61786,1421078,0.33334
63843,1468389,0.36102
3284,75532,0.37112
47820,1099860,0.38426
15089,347047,0.36896
69056,1588288,0.38
74887,1722401,0.28226
20169,463887,0.32592000000000004
7433,170959,0.32308
888,20424,0.31427999999999995
89848,2066504,0.34728
74600,1715800,0.36982
32518,747914,0.3438
62325,1433475,0.34286
13092,301116,0.38
69051,1588173,0.32180000000000003
87081,2002863,0.36666
8069,185587,0.36839999999999995
22400,515200,0.37048000000000003
1935,44505,0.2915
42544,978512,0.23618
97422,2240706,0.36
45947,1056781,0.38
91510,2104730,0.38
45480,1046040,0.34
57207,1315761,0.31434
56584,1301432,0.35378
87249,2006727,0.32
54365,1250395,0.29836
25941,596643,0.34
62514,1437822,0.38
66947,1539781,0.3579
83588,1922524,0.32
44098,1014254,0.27
79684,1832732,0.33770000000000006
9720,223560,0.28588
5053,116219,0.29128
11064,254472,0.33334
24990,574770,0.32827999999999996
96239,2213497,0.32744
59427,1366821,0.31414
1385,31855,0.368
84739,1948997,0.36624
57572,1324156,0.30789999999999995
29349,675027,0.3128
41910,963930,0.33276
34853,801619,0.297
92926,2137298,0.32942
85452,1965396,0.31063999999999997
93183,2143209,0.33334
42348,974004,0.26665999999999995
11387,261901,0.32048000000000004
70171,1613933,0.34174
68412,1573476,0.376
31431,722913,0.3403
46268,1064164,0.38
50809,1168607,0.368
6799,156377,0.36162
48142,1107266,0.3695
51250,1178750,0.2974
27919,642137,0.3
71358,1641234,0.37965999999999994
70104,1612392,0.36316
76928,1769344,0.33334
13529,311167,0.38
16574,381202,0.37
79597,1830731,0.26
67947,1562781,0.31126
18460,424580,0.28736
98720,2270560,0.35834000000000005
40174,924002,0.37
25227,580221,0.36
90309,2077107,0.36996
4188,96324,0.3
87344,2008912,0.36834000000000006
70040,1610920,0.37
12415,285545,0.331
75245,1730635,0.25142000000000003
58178,1338094,0.3645
98627,2268421,0.29875999999999997
35040,805920,0.27634000000000003
3605,82915,0.3354
82234,1891382,0.37
65844,1514412,0.35503999999999997
56452,1298396,0.31804000000000004
69432,1596936,0.38
58525,1346075,0.35384000000000004
30685,705755,0.37
25255,580865,0.37301999999999996
89778,2064894,0.35953999999999997
94729,2178767,0.31388
56755,1305365,0.36410000000000003
11515,264845,0.37
65424,1504752,0.33522
50570,1163110,0.374
58899,1354677,0.36428
75376,1733648,0.3386
16326,375498,0.33448
3528,81144,0.37
61502,1414546,0.34165999999999996
1143,26289,0.35944
85257,1960911,0.38
14997,344931,0.33677999999999997
88543,2036489,0.31264
55081,1266863,0.3698
79438,1827074,0.33684000000000003
41138,946174,0.35158000000000006
69124,1589852,0.39
84938,1953574,0.31577999999999995
2434,55982,0.29934000000000005
86346,1985958,0.36096000000000006
80165,1843795,0.29228
77711,1787353,0.33472
21826,501998,0.21486000000000002
4332,99636,0.2858
66066,1519518,0.29918
80226,1845198,0.39
52889,1216447,0.38
33028,759644,0.27384000000000003
57082,1312886,0.38
75387,1733901,0.28
64718,1488514,0.35466
90357,2078211,0.35942
60863,1399849,0.24609999999999999
87289,2007647,0.3125
30323,697429,0.34178
28232,649336,0.31127999999999995
50672,1165456,0.36
61938,1424574,0.37992000000000004
25411,584453,0.26526
48708,1120284,0.33484
73310,1686130,0.27286
87310,2008130,0.36884000000000006
17756,408388,0.3494
27436,631028,0.35794
54188,1246324,0.38
22148,509404,0.36778
53997,1241931,0.31166
91938,2114574,0.32806
42288,972624,0.35
96528,2220144,0.30146000000000006
50654,1165042,0.38
85920,1976160,0.32736000000000004
82440,1896120,0.24728
17107,393461,0.26
55233,1270359,0.34
47371,1089533,0.36928
537,12351,0.3295
84864,1951872,0.26854
69374,1595602,0.33598
51759,1190457,0.32462
21054,484242,0.33953999999999995
46813,1076699,0.35352
73713,1695399,0.36970000000000003
6690,153870,0.27158
15403,354269,0.34
96031,2208713,0.35270000000000007
12251,281773,0.3082
36619,842237,0.34
43725,1005675,0.36666
73550,1691650,0.33774
49521,1138983,0.31958
67487,1552201,0.3511
91657,2108111,0.35094
70288,1616624,0.31986000000000003
92757,2133411,0.36666
61962,1425126,0.33253999999999995
1934,44482,0.37
17098,393254,0.37
41857,962711,0.38
55327,1272521,0.33432
49944,1148712,0.36122000000000004
1901,43723,0.27234
28051,645173,0.34
77263,1777049,0.3698
35624,819352,0.28334000000000004
13004,299092,0.37
24535,564305,0.36068
42553,978719,0.28
38201,878623,0.26
84025,1932575,0.33703999999999995
34221,787083,0.32380000000000003
1447,33281,0.32098000000000004
42274,972302,0.2939
17745,408135,0.34
33290,765670,0.38
85723,1971629,0.28732
77352,1779096,0.36363999999999996
24802,570446,0.2727
30027,690621,0.32468
37663,866249,0.35348
481,11063,0.26284
90860,2089780,0.35418
48613,1118099,0.29748
61447,1413281,0.31388
90123,2072829,0.31426
93476,2149948,0.376
70565,1622995,0.36278
31532,725236,0.28706
3131,72013,0.32568
42374,974602,0.27177999999999997
54890,1262470,0.33677999999999997
35483,816109,0.37
53657,1234111,0.37526
32014,736322,0.32572
50353,1158119,0.38
80852,1859596,0.28
70353,1618119,0.38
46688,1073824,0.36976
64539,1484397,0.37888
49911,1147953,0.35492
36716,844468,0.38
7711,177353,0.34
63745,1466135,0.33112
1105,25415,0.38
5973,137379,0.38
48878,1124194,0.36134000000000005
79292,1823716,0.36
7306,168038,0.35294
9334,214682,0.36
12630,290490,0.37168
12299,282877,0.3553
81142,1866266,0.29602
64264,1478072,0.32444
55538,1277374,0.36701999999999996
61574,1416202,0.3607
1985,45655,0.37326
44313,1019199,0.33334
75877,1745171,0.25334
67117,1543691,0.32665999999999995
9363,215349,0.34
97445,2241235,0.37
79849,1836527,0.36
50510,1161730,0.33334
17837,410251,0.27542
14134,325082,0.37063999999999997
17427,400821,0.34
69541,1599443,0.3543
41667,958341,0.38
3681,84663,0.37510000000000004
80927,1861321,0.29216
60564,1392972,0.36592
61353,1411119,0.29719999999999996
37800,869400,0.33968
77228,1776244,0.37
49566,1140018,0.368
17092,393116,0.37
89101,2049323,0.35898
12037,276851,0.37
226,5198,0.33158000000000004
64351,1480073,0.39
82418,1895614,0.3215
31638,727674,0.35136
15623,359329,0.218
71012,1633276,0.268
22019,506437,0.36988
98481,2265063,0.32558
2882,66286,0.33742
13077,300771,0.34
36485,839155,0.36
37586,864478,0.34
75337,1732751,0.36484000000000005
92478,2126994,0.37
36601,841823,0.37
41214,947922,0.34278
35342,812866,0.24
55495,1276385,0.31301999999999996
87635,2015605,0.25
23161,532703,0.36454
72787,1674101,0.37
572,13156,0.31764
93095,2141185,0.35492
15895,365585,0.37
83807,1927561,0.36582
79717,1833491,0.33818
8650,198950,0.33508000000000004
7349,169027,0.3
22557,518811,0.34
56229,1293267,0.28712
86593,1991639,0.3546
66615,1532145,0.36016
97174,2235002,0.366
95752,2202296,0.35453999999999997
86935,1999505,0.36994
36671,843433,0.26238
49054,1128242,0.3358
42120,968760,0.26
88946,2045758,0.3617
72410,1665430,0.31534
236,5428,0.3
60124,1382852,0.26
51,1173,0.37
61691,1418893,0.38
93521,2150983,0.36
69588,1600524,0.3265
79582,1830386,0.36524
35721,821583,0.3718
79518,1828914,0.37110000000000004
34530,794190,0.34
98005,2254115,0.248
62556,1438788,0.32858000000000004
68027,1564621,0.31888
45884,1055332,0.3579
53826,1237998,0.35534000000000004
14831,341113,0.33794
79091,1819093,0.30210000000000004
73963,1701149,0.29222000000000004
13974,321402,0.36313999999999996
80834,1859182,0.34
38674,889502,0.38
85288,1961624,0.32514
86441,1988143,0.24481999999999998
95034,2185782,0.27168000000000003
33037,759851,0.37
26349,606027,0.38
70690,1625870,0.276
53067,1220541,0.37626
95953,2206919,0.38
76143,1751289,0.34012
18674,429502,0.34665999999999997
30160,693680,0.33265999999999996
37441,861143,0.37420000000000003
52616,1210168,0.27586
57694,1326962,0.33934000000000003
37819,869837,0.36
62221,1431083,0.29334000000000005
72167,1659841,0.3669
32387,744901,0.37
44319,1019337,0.36
32048,737104,0.3698
79048,1818104,0.26364
48459,1114557,0.368
41871,963033,0.30184000000000005
60223,1385129,0.34474
53299,1225877,0.26056
86377,1986671,0.364
84272,1938256,0.25998000000000004
61305,1410015,0.35625999999999997
45738,1051974,0.30666
85166,1958818,0.35612
34903,802769,0.3625
58797,1352331,0.37
35419,814637,0.35328
82376,1894648,0.33334
15107,347461,0.34024
45468,1045764,0.32662
30597,703731,0.37992000000000004
9302,213946,0.32608
53690,1234870,0.38
2571,59133,0.33334
47164,1084772,0.37
75889,1745447,0.37
43577,1002271,0.38
79339,1824797,0.29748
41665,958295,0.33915999999999996
65035,1495805,0.29684000000000005
6755,155365,0.37538
25265,581095,0.3237
562,12926,0.3
36030,828690,0.24436000000000002
76022,1748506,0.35032
2829,65067,0.31860000000000005
2765,63595,0.35916
61160,1406680,0.32
18179,418117,0.31112
85137,1958151,0.28572000000000003
49539,1139397,0.33334
8554,196742,0.36996
80932,1861436,0.37
25395,584085,0.25366
3410,78430,0.3639
57166,1314818,0.25372
87390,2009970,0.35572000000000004
38315,881245,0.2731
80814,1858722,0.35722000000000004
73323,1686429,0.34
87162,2004726,0.2676
78829,1813067,0.30434000000000005
34378,790694,0.3677
39751,914273,0.3
31422,722706,0.38
66151,1521473,0.37
17690,406870,0.3034
98751,2271273,0.35331999999999997
18499,425477,0.26
17808,409584,0.28158
2010,46230,0.38
42652,980996,0.32915999999999995
51005,1173115,0.34156
57797,1329331,0.30588
46247,1063681,0.36
30549,702627,0.36613999999999997
65399,1504177,0.26906
47324,1088452,0.35868
37364,859372,0.312
12219,281037,0.34294
53892,1239516,0.37944
21123,485829,0.32
4808,110584,0.38
39132,900036,0.37046
52065,1197495,0.38
80163,1843749,0.3521
1857,42711,0.37968
39948,918804,0.34286
28288,650624,0.37
14704,338192,0.3202
66602,1531846,0.2635
73404,1688292,0.35272000000000003
95569,2198087,0.34834000000000004
66162,1521726,0.37
64595,1485685,0.28282
2086,47978,0.34
51258,1178934,0.31446
9081,208863,0.38
28378,652694,0.32538
26467,608741,0.35953999999999997
39771,914733,0.34902
41760,960480,0.37
89724,2063652,0.35034000000000004
56843,1307389,0.29142
35029,805667,0.32880000000000004
49786,1145078,0.31658
53442,1229166,0.33718
1226,28198,0.315
8324,191452,0.2788
33830,778090,0.3
74741,1719043,0.22222
88553,2036719,0.33334
13868,318964,0.3
38343,881889,0.34824
36760,845480,0.36
50665,1165295,0.32492000000000004
33851,778573,0.30013999999999996
43197,993531,0.38
48305,1111015,0.39
46237,1063451,0.38
85721,1971583,0.37
86553,1990719,0.37812
32196,740508,0.37
52770,1213710,0.38
39360,905280,0.31282
97787,2249101,0.25832
25146,578358,0.2866
6559,150857,0.35398
27284,627532,0.34
50355,1158165,0.35852
82943,1907689,0.34142
93474,2149902,0.34286
66424,1527752,0.34132
26260,603980,0.33718
33773,776779,0.32886000000000004
62168,1429864,0.32
38348,882004,0.24962
62932,1447436,0.32522
43772,1006756,0.34546000000000004
31030,713690,0.37410000000000004
70160,1613680,0.33770000000000006
20387,468901,0.31564
26774,615802,0.3286
63286,1455578,0.36
9800,225400,0.29248
63167,1452841,0.35998
21234,488382,0.34814
49931,1148413,0.25884
88711,2040353,0.29334000000000005
41079,944817,0.28
20847,479481,0.31504000000000004
89870,2067010,0.34356
35612,819076,0.36
7552,173696,0.37
29483,678109,0.36970000000000003
58888,1354424,0.25714
3281,75463,0.35714
69645,1601835,0.37210000000000004
78504,1805592,0.35384000000000004
73218,1684014,0.27994
19459,447557,0.32077999999999995
65743,1512089,0.34
37221,856083,0.34
462,10626,0.2876
88499,2035477,0.34234000000000003
36410,837430,0.2718
11371,261533,0.36968
28295,650785,0.35237999999999997
63091,1451093,0.32796000000000003
42576,979248,0.30626
49780,1144940,0.3419
22180,510140,0.37
24271,558233,0.37
39191,901393,0.37998000000000004
64928,1493344,0.31112
93073,2140679,0.26546000000000003
54502,1253546,0.30610000000000004
43617,1003191,0.37777999999999995
34863,801849,0.36842
69686,1602778,0.3526
96773,2225779,0.34036
36934,849482,0.38
89751,2064273,0.35381999999999997
14338,329774,0.36313999999999996
32529,748167,0.38
89492,2058316,0.37
36193,832439,0.38
58842,1353366,0.37604
3841,88343,0.37864
20629,474467,0.35894
27280,627440,0.35420000000000007
3947,90781,0.25842000000000004
97359,2239257,0.31084
89706,2063238,0.32394
21628,497444,0.36813999999999997
27673,636479,0.3133
50465,1160695,0.3765
24751,569273,0.38
2870,66010,0.34220000000000006
16068,369564,0.36
9759,224457,0.34
69825,1605975,0.36778
74196,1706508,0.3225
5514,126822,0.33736
48396,1113108,0.22922
23183,533209,0.23796
95157,2188611,0.31958
90101,2072323,0.37
10425,239775,0.31712
88913,2044999,0.37
84625,1946375,0.35192
46351,1066073,0.37948000000000004
41298,949854,0.38
95177,2189071,0.37
83830,1928090,0.31468
61206,1407738,0.37772
15475,355925,0.26336000000000004
56493,1299339,0.37244
77162,1774726,0.3364
63428,1458844,0.35860000000000003
32511,747753,0.38
26609,612007,0.24625999999999998
72802,1674446,0.38
34818,800814,0.37516
55598,1278754,0.36325999999999997
94796,2180308,0.24444
21651,497973,0.33794
34060,783380,0.34265999999999996
13773,316779,0.36225999999999997
2945,67735,0.33206
6584,151432,0.37996
83878,1929194,0.37
51418,1182614,0.32789999999999997
43522,1001006,0.34948
67444,1551212,0.26836
32272,742256,0.3831
22116,508668,0.38
61698,1419054,0.35924
4853,111619,0.25028
10327,237521,0.37
41320,950360,0.30548000000000003
52022,1196506,0.37142000000000003
64408,1481384,0.27894
68117,1566691,0.33568000000000003
92105,2118415,0.37
34514,793822,0.34822000000000003
42019,966437,0.28665999999999997
53705,1235215,0.29854
